order_number,quantity_ordered,price_each,order_line_number,sales,order_date,status,qtr_id,month_id,year_id,product_line,msrp,product_code,customer_name,phone,addresss_line1,addresss_line2,city,state,postal_code,country,territory,contact_last_name,contact_first_name,deal_size,week_day,month
10104,44,39.600000000000001,10,1742.4000000000001,2003-01-31,Shipped,1,1,2003,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Friday,January
10114,24,30.059999999999999,1,721.44000000000005,2003-04-01,Shipped,2,4,2003,Classic Cars,35,S24_2840,La Corne D'abondance Co.,(1) 42.34.2555,265 boulevard Charonne,,Paris,,75012,France,EMEA,Bertrand,Marie,Small,Tuesday,April
10127,39,38.189999999999998,12,1489.4100000000001,2003-06-03,Shipped,2,6,2003,Classic Cars,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,Tuesday,June
10141,21,42.43,6,891.02999999999997,2003-08-01,Shipped,3,8,2003,Classic Cars,35,S24_2840,Suominen Souveniers,+358 9 8045 555,Software Engineering Center SEC Oy,,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,Friday,August
10151,30,40.310000000000002,4,1209.3,2003-09-21,Shipped,3,9,2003,Classic Cars,35,S24_2840,Oulu Toy Supplies Inc.,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Sunday,September
10165,27,31.82,13,859.13999999999999,2003-10-22,Shipped,4,10,2003,Classic Cars,35,S24_2840,Dragon Souveniers Ltd.,+65 221 7555,Bronz Sok. Bronz Apt. 3/6 Tesvikiye,,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,Wednesday,October
10175,37,31.120000000000001,2,1151.4400000000001,2003-11-06,Shipped,4,11,2003,Classic Cars,35,S24_2840,Stylish Desk Decors Co.,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Thursday,November
10184,42,31.82,7,1336.4400000000001,2003-11-14,Shipped,4,11,2003,Classic Cars,35,S24_2840,Iberia Gift Imports Corp.,(95) 555 82 82,C/ Romero 33,,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,Friday,November
10195,32,28.289999999999999,7,905.27999999999997,2003-11-25,Shipped,4,11,2003,Classic Cars,35,S24_2840,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,Tuesday,November
10207,42,29.699999999999999,8,1247.4000000000001,2003-12-09,Shipped,4,12,2003,Classic Cars,35,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Small,Tuesday,December
10219,21,40.310000000000002,3,846.50999999999999,2004-02-10,Shipped,1,2,2004,Classic Cars,35,S24_2840,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small,Tuesday,February
10229,33,32.880000000000003,2,1085.04,2004-03-11,Shipped,1,3,2004,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Thursday,March
10246,49,36.07,6,1767.4300000000001,2004-05-05,Shipped,2,5,2004,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Wednesday,May
10259,31,33.240000000000002,5,1030.4400000000001,2004-06-15,Shipped,2,6,2004,Classic Cars,35,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Tuesday,June
10271,38,41.719999999999999,6,1585.3599999999999,2004-07-20,Shipped,3,7,2004,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Tuesday,July
10281,20,40.659999999999997,2,813.20000000000005,2004-08-19,Shipped,3,8,2004,Classic Cars,35,S24_2840,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,Thursday,August
10292,39,30.059999999999999,9,1172.3399999999999,2004-09-08,Shipped,3,9,2004,Classic Cars,35,S24_2840,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,Wednesday,September
10305,48,31.469999999999999,6,1510.5599999999999,2004-10-13,Shipped,4,10,2004,Classic Cars,35,S24_2840,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,Wednesday,October
10314,39,37.130000000000003,15,1448.0699999999999,2004-10-22,Shipped,4,10,2004,Classic Cars,35,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Friday,October
10324,30,100,9,3338.0999999999999,2004-11-05,Shipped,4,11,2004,Classic Cars,35,S24_2840,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,Friday,November
10335,33,37.130000000000003,2,1225.29,2004-11-19,Shipped,4,11,2004,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Friday,November
10349,36,37.130000000000003,3,1336.6800000000001,2004-12-01,Shipped,4,12,2004,Classic Cars,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,Wednesday,December
10358,36,82.939999999999998,4,2985.8400000000001,2004-12-10,Shipped,4,12,2004,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Friday,December
10371,45,100,8,5545.8000000000002,2005-01-23,Shipped,1,1,2005,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Sunday,January
10383,40,100,3,6089.6000000000004,2005-02-22,Shipped,1,2,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Tuesday,February
10394,46,38.899999999999999,6,1789.4000000000001,2005-03-15,Shipped,1,3,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Tuesday,March
10412,30,36.07,6,1082.0999999999999,2005-05-03,Shipped,2,5,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Tuesday,May
10425,31,33.240000000000002,5,1030.4400000000001,2005-05-31,In Process,2,5,2005,Classic Cars,35,S24_2840,La Rochelle Gifts,40.67.8555,67 rue des Cinquante Otages,,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Tuesday,May
10106,49,74.680000000000007,13,3659.3200000000002,2003-02-17,Shipped,1,2,2003,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Monday,February
10119,41,59.600000000000001,4,2443.5999999999999,2003-04-28,Shipped,2,4,2003,Planes,68,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,Monday,April
10131,35,67.140000000000001,5,2349.9000000000001,2003-06-16,Shipped,2,6,2003,Planes,68,S24_2841,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small,Monday,June
10143,27,60.969999999999999,8,1646.1900000000001,2003-08-10,Shipped,3,8,2003,Planes,68,S24_2841,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,Sunday,August
10155,23,72.620000000000005,6,1670.26,2003-10-06,Shipped,4,10,2003,Planes,68,S24_2841,Toys of Finland Co.,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,Monday,October
10167,21,69.879999999999995,2,1467.48,2003-10-23,Cancelled,4,10,2003,Planes,68,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Thursday,October
10178,34,80.840000000000003,5,2748.5599999999999,2003-11-08,Shipped,4,11,2003,Planes,68,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,Saturday,November
10186,22,69.200000000000003,2,1522.4000000000001,2003-11-14,Shipped,4,11,2003,Planes,68,S24_2841,Double Decker Gift Stores Ltd,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,Friday,November
10198,48,67.819999999999993,5,3255.3600000000001,2003-11-27,Shipped,4,11,2003,Planes,68,S24_2841,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Thursday,November
10209,43,82.209999999999994,1,3535.0300000000002,2004-01-09,Shipped,1,1,2004,Planes,68,S24_2841,Men 'R' US Retailers Ltd.,2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium,Friday,January
10222,32,81.530000000000001,5,2608.96,2004-02-19,Shipped,1,2,2004,Planes,68,S24_2841,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,Thursday,February
10249,20,67.819999999999993,1,1356.4000000000001,2004-05-08,Shipped,2,5,2004,Planes,68,S24_2841,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small,Saturday,May
10262,24,67.140000000000001,10,1611.3599999999999,2004-06-24,Cancelled,2,6,2004,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Thursday,June
10274,40,65.079999999999998,2,2603.1999999999998,2004-07-21,Shipped,3,7,2004,Planes,68,S24_2841,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,Wednesday,July
10284,30,73.989999999999995,12,2219.6999999999998,2004-08-21,Shipped,3,8,2004,Planes,68,S24_2841,Norway Gifts By Mail Co.,+47 2212 1555,Drammensveien 126 A PB 744 Sentrum,,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Saturday,August
10296,21,71.25,8,1496.25,2004-09-15,Shipped,3,9,2004,Planes,68,S24_2841,Bavarian Collectables Imports Co.,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,Wednesday,September
10307,25,75.359999999999999,2,1884,2004-10-14,Shipped,4,10,2004,Planes,68,S24_2841,Classic Gift Ideas Inc,2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small,Thursday,October
10316,34,63.710000000000001,10,2166.1399999999999,2004-11-01,Shipped,4,11,2004,Planes,68,S24_2841,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,Monday,November
10328,48,58.920000000000002,1,2828.1599999999999,2004-11-12,Shipped,4,11,2004,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Friday,November
10339,55,100,12,6214.4499999999998,2004-11-23,Shipped,4,11,2004,Planes,68,S24_2841,Tokyo Collectables Ltd,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,Tuesday,November
10351,25,74.680000000000007,5,1867,2004-12-03,Shipped,4,12,2004,Planes,68,S24_2841,Stylish Desk Decors Co.,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Friday,December
10373,38,70.439999999999998,7,2676.7199999999998,2005-01-31,Shipped,1,1,2005,Planes,68,S24_2841,Oulu Toy Supplies Inc.,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Monday,January
10386,39,55.960000000000001,1,2182.4400000000001,2005-03-01,Resolved,1,3,2005,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Tuesday,March
10398,28,57.549999999999997,3,1611.4000000000001,2005-03-30,Shipped,1,3,2005,Planes,68,S24_2841,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,Wednesday,March
10400,24,61.659999999999997,2,1479.8399999999999,2005-04-01,Shipped,2,4,2005,Planes,68,S24_2841,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small,Friday,April
10415,21,67.819999999999993,1,1424.22,2005-05-09,Disputed,2,5,2005,Planes,68,S24_2841,Australian Collectables Ltd,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,Monday,May
10110,46,100,10,5942.2799999999997,2003-03-18,Shipped,1,3,2003,Classic Cars,117,S24_2887,AV Stores Co.,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Tuesday,March
10124,25,93.950000000000003,9,2348.75,2003-05-21,Shipped,2,5,2003,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small,Wednesday,May
10148,34,100,3,4392.1199999999999,2003-09-11,Shipped,3,9,2003,Classic Cars,117,S24_2887,Anna's Decorations Ltd,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,Thursday,September
10161,25,100,2,2759.75,2003-10-17,Shipped,4,10,2003,Classic Cars,117,S24_2887,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Friday,October
10173,23,100,16,2728.0300000000002,2003-11-05,Shipped,4,11,2003,Classic Cars,117,S24_2887,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Wednesday,November
10182,20,100,13,2395.8000000000002,2003-11-12,Shipped,4,11,2003,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Wednesday,November
10192,23,100,1,3052.3299999999999,2003-11-20,Shipped,4,11,2003,Classic Cars,117,S24_2887,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,Thursday,November
10204,42,100,7,4242,2003-12-02,Shipped,4,12,2003,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,Tuesday,December
10213,27,100,3,2790.4499999999998,2004-01-22,Shipped,1,1,2004,Classic Cars,117,S24_2887,Double Decker Gift Stores Ltd,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,Thursday,January
10227,33,100,13,4340.4899999999998,2004-03-02,Shipped,1,3,2004,Classic Cars,117,S24_2887,Saveley & Henriot Co.,78.32.5555,2 rue du Commerce,,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Tuesday,March
10241,28,98.650000000000006,5,2762.1999999999998,2004-04-13,Shipped,2,4,2004,Classic Cars,117,S24_2887,Mini Caravy,88.60.1555,24 place Kluber,,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,Tuesday,April
10267,43,100,2,4645.7200000000003,2004-07-07,Shipped,3,7,2004,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,Wednesday,July
10279,48,100,2,5580.96,2004-08-09,Shipped,3,8,2004,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Monday,August
10288,48,100,8,6539.04,2004-09-01,Shipped,3,9,2004,Classic Cars,117,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,Wednesday,September
10302,45,100,4,5548.9499999999998,2003-10-06,Shipped,4,10,2003,Classic Cars,117,S24_2887,UK Collectables Ltd.,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Monday,October
10311,43,100,3,4595.4099999999999,2004-10-16,Shipped,4,10,2004,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Saturday,October
10332,44,42.259999999999998,11,1859.4400000000001,2004-11-17,Shipped,4,11,2004,Classic Cars,117,S24_2887,AV Stores Co.,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,Wednesday,November
10346,24,87.239999999999995,5,2093.7600000000002,2004-11-29,Shipped,4,11,2004,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small,Monday,November
10368,31,100,5,4223.1300000000001,2005-01-19,Shipped,1,1,2005,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Wednesday,January
10380,44,36.289999999999999,7,1596.76,2005-02-16,Shipped,1,2,2005,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Wednesday,February
10407,59,98.650000000000006,5,5820.3500000000004,2005-04-22,On Hold,2,4,2005,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,Friday,April
10420,55,96.299999999999997,8,5296.5,2005-05-29,In Process,2,5,2005,Classic Cars,117,S24_2887,Souveniers And Things Co.,+61 2 9495 8555,Monitor Money Building 815 Pacific Hwy,Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Sunday,May
10109,29,32.100000000000001,6,930.89999999999998,2003-03-10,Shipped,1,3,2003,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small,Monday,March
10122,39,30.960000000000001,4,1207.4400000000001,2003-05-08,Shipped,2,5,2003,Classic Cars,37,S24_2972,Marseille Mini Autos,91.24.4555,12 rue des Bouchers,,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,Thursday,May
10135,20,35.869999999999997,1,717.39999999999998,2003-07-02,Shipped,3,7,2003,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Wednesday,July
10147,25,42.670000000000002,1,1066.75,2003-09-05,Shipped,3,9,2003,Classic Cars,37,S24_2972,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,Friday,September
10160,42,37,2,1554,2003-10-11,Shipped,4,10,2003,Classic Cars,37,S24_2972,Men 'R' US Retailers Ltd.,2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Small,Saturday,October
10171,36,35.490000000000002,4,1277.6400000000001,2003-11-05,Shipped,4,11,2003,Classic Cars,37,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small,Wednesday,November
10181,37,42.670000000000002,8,1578.79,2003-11-12,Shipped,4,11,2003,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,Drammen 121 PR 744 Sentrum,,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,Wednesday,November
10192,30,30.59,13,917.70000000000005,2003-11-20,Shipped,4,11,2003,Classic Cars,37,S24_2972,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small,Thursday,November
10203,21,37,2,777,2003-12-02,Shipped,4,12,2003,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Tuesday,December
10212,34,43.420000000000002,12,1476.28,2004-01-16,Shipped,1,1,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Friday,January
10225,42,36.630000000000003,3,1538.46,2004-02-22,Shipped,1,2,2004,Classic Cars,37,S24_2972,Vida Sport Ltd,0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small,Sunday,February
10239,20,44.560000000000002,2,891.20000000000005,2004-04-12,Shipped,2,4,2004,Classic Cars,37,S24_2972,Oulu Toy Supplies Inc.,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Monday,April
10253,40,42.670000000000002,7,1706.8,2004-06-01,Cancelled,2,6,2004,Classic Cars,37,S24_2972,UK Collectables Ltd.,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,Tuesday,June
10266,34,40.399999999999999,8,1373.5999999999999,2004-07-06,Shipped,3,7,2004,Classic Cars,37,S24_2972,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,Tuesday,July
10278,31,38.890000000000001,8,1205.5899999999999,2004-08-06,Shipped,3,8,2004,Classic Cars,37,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small,Friday,August
10287,36,39.649999999999999,6,1427.4000000000001,2004-08-30,Shipped,3,8,2004,Classic Cars,37,S24_2972,Vida Sport Ltd,0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small,Monday,August
10301,48,34.359999999999999,10,1649.28,2003-10-05,Shipped,4,10,2003,Classic Cars,37,S24_2972,Norway Gifts By Mail Co.,+47 2212 1555,Drammensveien 126 A PB 744 Sentrum,,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Sunday,October
10310,33,41.909999999999997,4,1383.03,2004-10-16,Shipped,4,10,2004,Classic Cars,37,S24_2972,Toms Spezialitten Ltd,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small,Saturday,October
10321,37,33.229999999999997,12,1229.51,2004-11-04,Shipped,4,11,2004,Classic Cars,37,S24_2972,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small,Thursday,November
10331,27,42.240000000000002,13,1140.48,2004-11-17,Shipped,4,11,2004,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small,Wednesday,November
10342,39,40.399999999999999,9,1575.5999999999999,2004-11-24,Shipped,4,11,2004,Classic Cars,37,S24_2972,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Wednesday,November
10355,36,38.520000000000003,4,1386.72,2004-12-07,Shipped,4,12,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Tuesday,December
10367,36,100,2,5018.3999999999996,2005-01-12,Resolved,1,1,2005,Classic Cars,37,S24_2972,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,Wednesday,January
10378,41,100,7,5856.8500000000004,2005-02-10,Shipped,1,2,2005,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Thursday,February
10390,37,100,5,4894.7299999999996,2005-03-04,Shipped,1,3,2005,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Friday,March
